2025-12-06 23:00:02	3055.56	3154.09	2989.83
2025-12-07 00:00:02	3045.75	3107.17	2989.83
2025-12-07 01:00:02	3052.68	3067.66	2989.83
2025-12-07 02:00:02	3052.24	3067.66	2989.83
2025-12-07 03:00:02	3041.33	3067.66	2989.83
2025-12-07 04:00:03	3030.58	3067.66	3009.09
2025-12-07 05:00:03	3040.94	3067.66	3009.09
2025-12-07 06:00:02	3043.28	3067.66	3009.09
2025-12-07 07:00:02	3043.27	3067.66	3009.09
2025-12-07 08:00:03	3040.13	3067.66	3013.98
2025-12-07 09:00:02	3045.94	3067.66	3015.27
2025-12-07 10:00:02	3046.58	3067.66	3015.27
2025-12-07 11:00:03	3050.86	3067.66	3015.27
2025-12-07 12:00:02	3054.56	3067.66	3015.27
2025-12-07 13:00:03	3047.59	3067.66	3015.27
2025-12-07 14:00:02	3047.23	3067.66	3015.27
2025-12-07 15:00:02	3047.65	3067.66	3015.27
2025-12-07 16:00:03	3037.38	3067.66	3015.27
2025-12-07 17:00:02	3037.33	3067.66	3015.27
2025-12-07 18:00:02	3029.43	3067.66	3026.47
2025-12-07 19:00:03	3040.56	3067.66	3026.47
2025-12-07 20:00:02	3037.38	3067.66	3026.47
2025-12-07 21:00:02	3049.10	3067.66	3026.47
2025-12-07 22:00:07	3033.78	3067.66	3026.47
2025-12-07 23:00:03	2944.98	3065.33	2930.65
2025-12-08 00:00:02	3014.86	3065.33	2930.65
2025-12-08 01:00:02	3019.75	3059.05	2930.65
2025-12-08 02:00:02	3114.35	3132.62	2930.65
2025-12-08 03:00:02	3134.42	3148.77	2930.65
2025-12-08 04:00:02	3136.52	3148.77	2930.65
2025-12-08 05:00:02	3142.08	3148.77	2930.65
2025-12-08 06:00:02	3079.59	3148.77	2930.65
2025-12-08 07:00:02	3030.91	3148.77	2930.65
2025-12-08 08:00:02	3058.70	3148.77	2930.65
2025-12-08 09:00:03	3064.91	3148.77	2930.65
2025-12-08 10:00:02	3111.24	3148.77	2930.65
2025-12-08 11:00:02	3112.93	3148.77	2930.65
2025-12-08 12:00:02	3110.27	3148.77	2930.65
2025-12-08 13:00:02	3124.24	3148.77	2930.65
2025-12-08 14:00:02	3131.61	3148.77	2930.65
2025-12-08 15:00:02	3135.21	3148.77	2930.65
2025-12-08 16:00:02	3132.68	3148.77	2930.65
2025-12-08 17:00:02	3144.17	3148.77	2930.65
2025-12-08 18:00:01	3157.37	3177.87	2930.65
2025-12-08 19:00:03	3160.43	3177.87	2930.65
2025-12-08 20:00:03	3140.87	3177.87	2930.65
2025-12-08 21:00:01	3131.58	3177.87	2930.65
2025-12-08 22:00:03	3149.00	3177.87	2930.65
2025-12-08 23:00:03	3156.15	3177.87	2941.89
2025-12-09 00:00:03	3109.06	3177.87	3002.96
2025-12-09 01:00:03	3105.31	3177.87	3023.94
2025-12-09 02:00:02	3112.66	3177.87	3023.94
2025-12-09 03:00:03	3101.60	3177.87	3023.94
2025-12-09 04:00:02	3123.91	3177.87	3023.94
2025-12-09 05:00:02	3137.73	3177.87	3023.94
2025-12-09 06:00:02	3147.43	3177.87	3023.94
2025-12-09 07:00:02	3128.64	3177.87	3023.94
2025-12-09 08:00:02	3124.89	3177.87	3043.70
2025-12-09 09:00:02	3119.74	3177.87	3063.45
2025-12-09 10:00:03	3104.72	3177.87	3083.34
2025-12-09 11:00:02	3103.87	3177.87	3083.34
2025-12-09 12:00:01	3122.97	3177.87	3083.34
2025-12-09 13:00:01	3107.23	3177.87	3083.34
2025-12-09 14:00:01	3107.78	3177.87	3083.34
2025-12-09 15:00:01	3108.22	3177.87	3083.34
2025-12-09 16:00:01	3125.21	3177.87	3083.34
2025-12-09 17:00:01	3124.38	3177.87	3083.34
2025-12-09 18:00:01	3107.70	3174.83	3083.34
2025-12-09 19:00:01	3105.17	3174.83	3083.34
2025-12-09 20:00:02	3117.13	3174.83	3083.34
2025-12-09 21:00:03	3139.21	3174.83	3083.34
2025-12-09 22:00:05	3114.93	3174.83	3083.34
2025-12-09 23:00:02	3116.37	3150.11	3083.34
