2025-12-06 23:00:02	90097.55	91402.49	88152.14
2025-12-07 00:00:02	89873.95	90489.16	88152.14
2025-12-07 01:00:02	89721.31	90267.46	88675.54
2025-12-07 02:00:02	89687.95	90267.46	88892.01
2025-12-07 03:00:02	89609.92	90267.46	88892.01
2025-12-07 04:00:02	89450.85	90267.46	88942.10
2025-12-07 05:00:02	89558.07	90267.46	88942.10
2025-12-07 06:00:02	89470.20	90267.46	88942.10
2025-12-07 07:00:01	89319.13	90267.46	88971.82
2025-12-07 08:00:02	89273.48	90267.46	88951.67
2025-12-07 09:00:02	89498.67	90267.46	88951.67
2025-12-07 10:00:02	89392.19	90267.46	88951.67
2025-12-07 11:00:02	89616.52	90267.46	88951.67
2025-12-07 12:00:01	89730.96	90267.46	88951.67
2025-12-07 13:00:02	89560.95	90267.46	88951.67
2025-12-07 14:00:02	89536.89	90267.46	88951.67
2025-12-07 15:00:02	89667.89	90267.46	88951.67
2025-12-07 16:00:02	89378.99	90267.46	88951.67
2025-12-07 17:00:02	89344.66	90267.46	88951.67
2025-12-07 18:00:02	89098.27	90267.46	88951.67
2025-12-07 19:00:02	89341.95	90267.46	88951.67
2025-12-07 20:00:01	89195.69	90267.46	88951.67
2025-12-07 21:00:02	89488.99	90267.46	88951.67
2025-12-07 22:00:05	89088.90	90267.46	88848.04
2025-12-07 23:00:02	88155.06	90058.47	87799.56
2025-12-08 00:00:01	89216.36	89999.84	87799.56
2025-12-08 01:00:01	89481.22	89823.14	87799.56
2025-12-08 02:00:01	90895.28	91226.72	87799.56
2025-12-08 03:00:02	91399.40	91740.85	87799.56
2025-12-08 04:00:01	91352.22	91740.85	87799.56
2025-12-08 05:00:01	91446.77	91740.85	87799.56
2025-12-08 06:00:01	90096.38	91740.85	87799.56
2025-12-08 07:00:01	89599.80	91740.85	87799.56
2025-12-08 08:00:02	90338.87	91740.85	87799.56
2025-12-08 09:00:02	90409.04	91740.85	87799.56
2025-12-08 10:00:02	91115.89	91740.85	87799.56
2025-12-08 11:00:01	91440.14	91740.85	87799.56
2025-12-08 12:00:01	91083.03	91740.85	87799.56
2025-12-08 13:00:02	91237.95	91740.85	87799.56
2025-12-08 14:00:02	91331.36	91740.85	87799.56
2025-12-08 15:00:02	91611.21	91740.85	87799.56
2025-12-08 16:00:01	91539.63	91815.85	87799.56
2025-12-08 17:00:02	91883.05	91870.84	87799.56
2025-12-08 18:00:01	91952.17	92267.11	87799.56
2025-12-08 19:00:02	92157.23	92267.11	87799.56
2025-12-08 20:00:02	91988.93	92267.11	87799.56
2025-12-08 21:00:01	91783.85	92267.11	87799.56
